title,price,rating,reviews,product_url,page_number,scraped_at
"realme NARZO 90x 5G (Maroon Red 2026, 6GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | 400% Ultra Boom Speaker","19,499",4.2 out of 5 stars,,https://www.amazon.in/realme-7000mAh-Biggest-Battery-Charging/dp/B0GZGFFMD9/ref=sr_1_21?dib=eyJ2IjoiMSJ9.fi1rJ7okT1hFLsArZgsQCsFP_ZaAvtT7O69_xmYzHxbZOclwEzSip-mW0qKNIuogUXP5vJAQtnHgViOvFaU5PIfTqvRR_c5LO9PKK-H1Roaa9dZ1B66SwGTUavwdYowhDLutM_0z9SQ22Ywk8P4v9c85OES1fJKmKpfWJMYOMqjVE8w_CS4Ta0d5OGCAK3HJ1kFS-y2duCcmkuApYSIWaGGXTMZuDTrZ5G5oiWkf8Hw.NchHXqxD0N0tzP5qJj-toKPTAHHOdbjPGh6usqdlEQE&dib_tag=se&keywords=phones&qid=1785784708&sr=8-21,1,2026-08-04 00:48:44.982404
"REDMI Note 15 5G (Glacier Blue, 8GB RAM 128GB Storage) | 108MP OIS Camera | Snapdragon 6 Gen 3 | 17.2cm Tough Curved AMOLED Screen | Segment's Slimmest Phone | 5520mAh Si/C Battery | 45W Fast Charging","28,999",4.1 out of 5 stars,,https://www.amazon.in/Glacier-Snapdragon-Segments-Slimmest-Charging/dp/B0G5G7LCJQ/ref=sr_1_22?dib=eyJ2IjoiMSJ9.fi1rJ7okT1hFLsArZgsQCsFP_ZaAvtT7O69_xmYzHxbZOclwEzSip-mW0qKNIuogUXP5vJAQtnHgViOvFaU5PIfTqvRR_c5LO9PKK-H1Roaa9dZ1B66SwGTUavwdYowhDLutM_0z9SQ22Ywk8P4v9c85OES1fJKmKpfWJMYOMqjVE8w_CS4Ta0d5OGCAK3HJ1kFS-y2duCcmkuApYSIWaGGXTMZuDTrZ5G5oiWkf8Hw.NchHXqxD0N0tzP5qJj-toKPTAHHOdbjPGh6usqdlEQE&dib_tag=se&keywords=phones&qid=1785784708&sr=8-22,1,2026-08-04 00:48:44.985059
"realme narzo 100 Lite 5G (Frost Silver,4GB+64GB) | 7000mAh Titan Battery | 4 Years, Zero Lag | 144 Hz Ultra Smooth Display | 6 nm Octa-core 5G Chipset | Color Pop Design | VC Cooling","15,499",4.0 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfYXRmX25leHQ6MzAxMTc3Mjc4NDE3ODMyOjowOjo&url=%2Frealme-7000mAh-Battery-Display-Octa-core%2Fdp%2FB0GTRXVQ8N%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-17-spons%26aref%3DswRID01xcX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=swRID01xcX&sp_cr=ZAZ,2,2026-08-04 00:49:05.101359
"OnePlus Nord CE6 Lite | 6GB+128GB | Hyper Black | Segment's Fastest Dimensity 7400 Apex Processor | 7000mAh Battery | Segment's Highest 144Hz Refresh Rate | 50MP Main Camera, 4K Video Recording","25,999",4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfYXRmX25leHQ6MzAxMDg2NzAwNDA2NTMyOjowOjo&url=%2FOnePlus-Nord-Hyper-Black-128GB%2Fdp%2FB0GVYDLJJQ%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-18-spons%26aref%3DnNqm7vxaZn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nNqm7vxaZn&sp_cr=ZAZ,2,2026-08-04 00:49:05.103352
OnePlus N6 | 6GB+128GB | Midnight Green | Segment's Biggest 8000mAh Battery | Segment's Fastest 45W Charging | 60-Month Smoothness | Smooth 120Hz Display | 50MP Camera | Military-Grade Durability,"24,999",3.7 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfYXRmX25leHQ6MzAxMTgyMzUwODIxMTMyOjowOjo&url=%2FOnePlus-Midnight-Smoothness-Military-Grade-Durability%2Fdp%2FB0H3LKPC2K%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-19-spons%26aref%3DItCwAODIKi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=ItCwAODIKi&sp_cr=ZAZ,2,2026-08-04 00:49:05.105102
"Samsung Galaxy A56 5G (Awesome Olive, 8GB, 256GB) | Segment Most Complete Triple Camera | AI Editing | 4nm Processor | sAMOLED Display| Gorilla Glass Victus+| 5 Gen OS Upgrades","38,999",4.3 out of 5 stars,,https://www.amazon.in/Samsung-Galaxy-Awesome-Gemini-Intelligence/dp/B0DYDQ849T/ref=sr_1_20?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-20,2,2026-08-04 00:49:05.106689
"realme C71 4G Smartphone 6GB+128GB Black | 6300mAh Battery, 6.745 inch Screen, 90Hz Eye Comfort Display, 37MP Cameras, Unisoc T7250 Chip, IP54","14,999",3.7 out of 5 stars,,https://www.amazon.in/realme-Smartphone-Comfort-Display-Obsidian/dp/B0GFVPT1X9/ref=sr_1_21?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-21,2,2026-08-04 00:49:05.108264
"OnePlus Nord CE6 | 8GB+128GB | Lunar Pearl | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K","35,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTA4MDgxNjgzMjAzMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Fastest-Response%2Fdp%2FB0GWLTLNTV%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-22-spons%26aref%3DaqZFWf7z5d%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=aqZFWf7z5d&sp_cr=ZAZ,2,2026-08-04 00:49:05.110620
OnePlus Nord 6 | 8GB+256GB | Quick Silver | Snapdragon 8s Gen 4 | Segment's First Stable 165FPS Gaming | Segment's Largest 9000mAh Battery | Most Complete IP Rating | Personalized AI,"44,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTAyNzE3MTMyNDczMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Complete-Personalized%2Fdp%2FB0GRB5C1HW%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-23-spons%26aref%3DwhMP9nbcIj%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=whMP9nbcIj&sp_cr=ZAZ,2,2026-08-04 00:49:05.112771
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box","9,699",3.8 out of 5 stars,,https://www.amazon.in/Lava-Siachen-Storage-Charging-Phone-Case/dp/B0GL1JFK48/ref=sr_1_24?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-24,2,2026-08-04 00:49:05.114792
"Samsung Galaxy M56 5G Mobile (Black, 8GB RAM, 128GB Storage)| Segment Slimmest | Gorilla Glass Victus+ | 10 Bit HDR Video | 50MP Camera | AI | Vapour Cooling Chamber | Lag-free Gaming| Without Charger","25,999",4.3 out of 5 stars,,https://www.amazon.in/Samsung-Slimmest-Enhanced-Nightography-Processor/dp/B0F43WXC8K/ref=sr_1_25?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-25,2,2026-08-04 00:49:05.116374
"realme NARZO 90x 5G (Flash Blue 2026, 6GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | 400% Ultra Boom Speaker","19,499",4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTE0NzQ4MDU2MzMzMjo6MDo6&url=%2Frealme-7000mAh-Biggest-Battery-Charging%2Fdp%2FB0GZGBXWJZ%2Fref%3Dsr_1_26_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-26-spons%26aref%3DpBhiezTmgX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=pBhiezTmgX&sp_cr=ZAZ,2,2026-08-04 00:49:05.118461
"realme NARZO 100x 5G (Flash Orange,6GB+128GB) | Biggest 8000mAh Battery | 45W Fast Charge | 144Hz, 1200nits Bright Display | 7 Years Battery Health | Military-Grade Resistance | 48-Month Fluency","22,499",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTIxNTI2ODgyMjczMjo6MDo6&url=%2Frealme-1200nits-Military-Grade-Resistance-48-Month%2Fdp%2FB0H339SP81%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-27-spons%26aref%3DFU1v5ZrgfV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=FU1v5ZrgfV&sp_cr=ZAZ,2,2026-08-04 00:49:05.120256
"Motorola G06 (Tapestry, 4GB RAM, 64GB Storage)","13,488",3.9 out of 5 stars,,https://www.amazon.in/Motorola-G06-Tapestry-64GB-Storage/dp/B0FVWCT477/ref=sr_1_28?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-28,2,2026-08-04 00:49:05.121789
"realme narzo 100 Lite 5G (Frost Silver,4GB+128GB) | 7000mAh Titan Battery | 4 Years, Zero Lag | 144 Hz Ultra Smooth Display | 6 nm Octa-core 5G Chipset | Color Pop Design | VC Cooling","17,499",4.0 out of 5 stars,,https://www.amazon.in/realme-7000mAh-Battery-Display-Octa-core/dp/B0GTRHJYYF/ref=sr_1_29?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-29,2,2026-08-04 00:49:05.123265
"Lava Bold N2 Lite (Kolar Gold, 3 GB RAM, 64 GB Storage) | 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","8,999",3.4 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTAxODQ0NjEzMTUzMjo6MDo6&url=%2FLava-Storage-Display-Fingerprint-Phone-Cover%2Fdp%2FB0GPXTY8V5%2Fref%3Dsr_1_30_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-30-spons%26aref%3D5ZY3NwZTpN%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=5ZY3NwZTpN&sp_cr=ZAZ,2,2026-08-04 00:49:05.125130
OnePlus 15R | 16GB+512GB | Charcoal Black | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video,"66,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcxMDI1NjA0NjAxMDE1OjE3ODU3ODQ3MzA6c3BfbXRmOjMwMTE2NDQwMzE0OTEzMjo6MDo6&url=%2FOnePlus-Charcoal-Snapdragon%25C2%25AE-Personalised-Game-Changing%2Fdp%2FB0H3KBZ4J9%2Fref%3Dsr_1_31_sspa%3Fdib%3DeyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784730%26sr%3D8-31-spons%26aref%3DSsSAnh0KgA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=SsSAnh0KgA&sp_cr=ZAZ,2,2026-08-04 00:49:05.128904
"OnePlus Nord CE6 | 8GB+128GB | Pitch Black | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K","35,999",4.3 out of 5 stars,,https://www.amazon.in/OnePlus-Snapdragon-Segments-Fastest-Response/dp/B0GWLHVJRH/ref=sr_1_32?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-32,2,2026-08-04 00:49:05.130991
"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | 1 Year Replacement Guarantee | Black","4,999",3.9 out of 5 stars,,https://www.amazon.in/Nokia-2660-keypad-inbuilt-Wireless/dp/B0B9YK24TF/ref=sr_1_33?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-33,2,2026-08-04 00:49:05.132523
"Motorola G57 Power 5G (Corsair, 8GB RAM, 128GB Storage) | Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64","20,240",4.3 out of 5 stars,Get it faster,https://www.amazon.in/Motorola-G57-Snapdragon-Processor-TurboPower/dp/B0G3SWTTQ7/ref=sr_1_34_mod_primary_new?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-34,2,2026-08-04 00:49:05.133906
"Itel Zeno 200 (Nightly Blue, 4 GB RAM, 128 GB Storage) | 6.75"" HD+ Display | 120 Hz Refresh Rate | IP65 Dust & Water Resistance | 13 MP Camera | 5000 mAh Battery | Charger in Box","9,999",3.7 out of 5 stars,,https://www.amazon.in/Itel-Zeno-200-Nightly-Resistance/dp/B0GZH342DX/ref=sr_1_35?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-35,2,2026-08-04 00:49:05.135422
"Samsung Galaxy A56 5G (Awesome Violet Glow, 8GB, 128GB) | Segment Most Complete Triple Camera | AI Editing | 4nm Processor | sAMOLED Display| Gorilla Glass Victus+| 5 Gen OS Upgrades","34,999",4.2 out of 5 stars,,https://www.amazon.in/Samsung-Awesome-Complete-Processor-Upgrades/dp/B0H1WY55ZL/ref=sr_1_36?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-36,2,2026-08-04 00:49:05.137013
"iQOO Z11x 5G (Prismatic Green, 8GB RAM, 256 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery | 4K Video Recording Front & Back | IP68 & IP69+ | Powered by OriginOS 6","30,999",4.1 out of 5 stars,,https://www.amazon.in/iQOO-Prismatic-Dimensity-7400-Turbo-Processor/dp/B0GP8XTH7K/ref=sr_1_37?dib=eyJ2IjoiMSJ9.GN2xzpicbJtU4OOMX0QBE-yuwrlrx_vULjtvkTnsYsMHg0hg6yWv3jUGrsrwTdw4CxRcsG7IuJLnFtxP-d3G4lDE4tnkJzVFQRhKy879OAb5DYSnjkO21TL0nBJcBnkRXfbvj-EOc2gVL8y8cxdrDKZC6bL7ByiTKxnVNAIYUu6ioVQWI8n_i1gCqdwLrtuop-ciXxL3YqpFy4_Ku8YwHy22vuMrMxw1ggNfLApxgQM.7hIpLiW5Q74CiXlxuZrnTfBZLivIcNXnoEXgDNn2aKE&dib_tag=se&keywords=phones&qid=1785784730&sr=8-37,2,2026-08-04 00:49:05.139082
